Forward Packets	Forward Bytes	Delta Forward Packets	Delta Forward Bytes	Forward Instantaneous Packets per Second	Forward Average Packets per second	Forward Instantaneous Bytes per Second	Forward Average Bytes per second	Reverse Packets	Reverse Bytes	Delta Reverse Packets	Delta Reverse Bytes	DeltaReverse Instantaneous Packets per Second	Reverse Average Packets per second	Reverse Instantaneous Bytes per Second	Reverse Average Bytes per second	Traffic Type
11496	1009184	18	1573	18.0	73.6923076923077	1573.0	6469.128205128205	11479	758020	18	1188	18.0	73.58333333333333	1188.0	4859.102564102564	telnet
11461	756832	0	0	0.0	73.94193548387096	0.0	4882.787096774194	11478	1007611	0	0	0.0	74.0516129032258	0.0	6500.716129032258	telnet
10721	941508	118	10390	118.0	71.95302013422818	10390.0	6318.845637583892	10707	707038	118	7788	118.0	71.85906040268456	7788.0	4745.221476510067	telnet
11496	1009184	18	1573	18.0	73.6923076923077	1573.0	6469.128205128205	11479	758020	18	1188	18.0	73.58333333333333	1188.0	4859.102564102564	telnet
11479	758020	18	1188	18.0	73.58333333333333	1188.0	4859.102564102564	11478	1007611	0	0	0.0	74.0516129032258	0.0	6500.716129032258	telnet
10721	941508	118	10390	118.0	71.95302013422818	10390.0	6318.845637583892	10707	707038	118	7788	118.0	71.85906040268456	7788.0	4745.221476510067	telnet
11496	1009184	18	1573	18.0	73.6923076923077	1573.0	6469.128205128205	11479	758020	18	1188	18.0	73.58333333333333	1188.0	4859.102564102564	telnet
11479	758020	18	1188	18.0	73.58333333333333	1188.0	4859.102564102564	11496	1009184	18	1573	18.0	73.6923076923077	1573.0	6469.128205128205	telnet
10721	941508	118	10390	118.0	71.95302013422818	10390.0	6318.845637583892	10707	707038	118	7788	118.0	71.85906040268456	7788.0	4745.221476510067	telnet
11496	1009184	18	1573	18.0	73.6923076923077	1573.0	6469.128205128205	11479	758020	18	1188	18.0	73.58333333333333	1188.0	4859.102564102564	telnet
11577	764488	98	6468	98.0	73.73885350318471	6468.0	4869.350318471337	11496	1009184	18	1573	18.0	73.6923076923077	1573.0	6469.128205128205	telnet
10721	941508	118	10390	118.0	71.95302013422818	10390.0	6318.845637583892	10707	707038	118	7788	118.0	71.85906040268456	7788.0	4745.221476510067	telnet
11496	1009184	18	1573	18.0	73.6923076923077	1573.0	6469.128205128205	11479	758020	18	1188	18.0	73.58333333333333	1188.0	4859.102564102564	telnet
11577	764488	98	6468	98.0	73.73885350318471	6468.0	4869.350318471337	11594	1017828	98	8644	98.0	73.84713375796179	8644.0	6482.980891719745	telnet
10721	941508	118	10390	118.0	71.95302013422818	10390.0	6318.845637583892	10707	707038	118	7788	118.0	71.85906040268456	7788.0	4745.221476510067	telnet
11594	1017828	98	8644	98.0	73.84713375796179	8644.0	6482.980891719745	11479	758020	18	1188	18.0	73.58333333333333	1188.0	4859.102564102564	telnet
11577	764488	98	6468	98.0	73.73885350318471	6468.0	4869.350318471337	11594	1017828	98	8644	98.0	73.84713375796179	8644.0	6482.980891719745	telnet
10721	941508	118	10390	118.0	71.95302013422818	10390.0	6318.845637583892	10707	707038	118	7788	118.0	71.85906040268456	7788.0	4745.221476510067	telnet
11594	1017828	98	8644	98.0	73.84713375796179	8644.0	6482.980891719745	11479	758020	18	1188	18.0	73.58333333333333	1188.0	4859.102564102564	telnet
11577	764488	98	6468	98.0	73.73885350318471	6468.0	4869.350318471337	11594	1017828	98	8644	98.0	73.84713375796179	8644.0	6482.980891719745	telnet
10856	953405	135	11897	135.0	72.37333333333333	11897.0	6356.033333333334	10707	707038	118	7788	118.0	71.85906040268456	7788.0	4745.221476510067	telnet
11594	1017828	98	8644	98.0	73.84713375796179	8644.0	6482.980891719745	11479	758020	18	1188	18.0	73.58333333333333	1188.0	4859.102564102564	telnet
11577	764488	98	6468	98.0	73.73885350318471	6468.0	4869.350318471337	11594	1017828	98	8644	98.0	73.84713375796179	8644.0	6482.980891719745	telnet
10856	953405	135	11897	135.0	72.37333333333333	11897.0	6356.033333333334	10842	715948	135	8910	135.0	72.28	8910.0	4772.986666666667	telnet
11594	1017828	98	8644	98.0	73.84713375796179	8644.0	6482.980891719745	11577	764488	98	6468	98.0	73.73885350318471	6468.0	4869.350318471337	telnet
11577	764488	98	6468	98.0	73.73885350318471	6468.0	4869.350318471337	11594	1017828	98	8644	98.0	73.84713375796179	8644.0	6482.980891719745	telnet
10856	953405	135	11897	135.0	72.37333333333333	11897.0	6356.033333333334	10842	715948	135	8910	135.0	72.28	8910.0	4772.986666666667	telnet
11594	1017828	98	8644	98.0	73.84713375796179	8644.0	6482.980891719745	11577	764488	98	6468	98.0	73.73885350318471	6468.0	4869.350318471337	telnet
11628	767854	51	3366	51.0	73.59493670886076	3366.0	4859.835443037975	11594	1017828	98	8644	98.0	73.84713375796179	8644.0	6482.980891719745	telnet
10856	953405	135	11897	135.0	72.37333333333333	11897.0	6356.033333333334	10842	715948	135	8910	135.0	72.28	8910.0	4772.986666666667	telnet
11594	1017828	98	8644	98.0	73.84713375796179	8644.0	6482.980891719745	11577	764488	98	6468	98.0	73.73885350318471	6468.0	4869.350318471337	telnet
11628	767854	51	3366	51.0	73.59493670886076	3366.0	4859.835443037975	11645	1022308	51	4480	51.0	73.70253164556962	4480.0	6470.303797468355	telnet
10856	953405	135	11897	135.0	72.37333333333333	11897.0	6356.033333333334	10842	715948	135	8910	135.0	72.28	8910.0	4772.986666666667	telnet
11645	1022308	51	4480	51.0	73.70253164556962	4480.0	6470.303797468355	11577	764488	98	6468	98.0	73.73885350318471	6468.0	4869.350318471337	telnet
11628	767854	51	3366	51.0	73.59493670886076	3366.0	4859.835443037975	11645	1022308	51	4480	51.0	73.70253164556962	4480.0	6470.303797468355	telnet
10856	953405	135	11897	135.0	72.37333333333333	11897.0	6356.033333333334	10842	715948	135	8910	135.0	72.28	8910.0	4772.986666666667	telnet
11645	1022308	51	4480	51.0	73.70253164556962	4480.0	6470.303797468355	11577	764488	98	6468	98.0	73.73885350318471	6468.0	4869.350318471337	telnet
11628	767854	51	3366	51.0	73.59493670886076	3366.0	4859.835443037975	11645	1022308	51	4480	51.0	73.70253164556962	4480.0	6470.303797468355	telnet
10883	955801	27	2396	27.0	72.0728476821192	2396.0	6329.807947019867	10842	715948	135	8910	135.0	72.28	8910.0	4772.986666666667	telnet
11645	1022308	51	4480	51.0	73.70253164556962	4480.0	6470.303797468355	11577	764488	98	6468	98.0	73.73885350318471	6468.0	4869.350318471337	telnet
11628	767854	51	3366	51.0	73.59493670886076	3366.0	4859.835443037975	11645	1022308	51	4480	51.0	73.70253164556962	4480.0	6470.303797468355	telnet
10883	955801	27	2396	27.0	72.0728476821192	2396.0	6329.807947019867	10869	717730	27	1782	27.0	71.98013245033113	1782.0	4753.17880794702	telnet
11645	1022308	51	4480	51.0	73.70253164556962	4480.0	6470.303797468355	11628	767854	51	3366	51.0	73.59493670886076	3366.0	4859.835443037975	telnet
11628	767854	51	3366	51.0	73.59493670886076	3366.0	4859.835443037975	11645	1022308	51	4480	51.0	73.70253164556962	4480.0	6470.303797468355	telnet
10883	955801	27	2396	27.0	72.0728476821192	2396.0	6329.807947019867	10869	717730	27	1782	27.0	71.98013245033113	1782.0	4753.17880794702	telnet
11645	1022308	51	4480	51.0	73.70253164556962	4480.0	6470.303797468355	11628	767854	51	3366	51.0	73.59493670886076	3366.0	4859.835443037975	telnet
11660	769966	32	2112	32.0	73.33333333333333	2112.0	4842.553459119496	11645	1022308	51	4480	51.0	73.70253164556962	4480.0	6470.303797468355	telnet
10883	955801	27	2396	27.0	72.0728476821192	2396.0	6329.807947019867	10869	717730	27	1782	27.0	71.98013245033113	1782.0	4753.17880794702	telnet
11645	1022308	51	4480	51.0	73.70253164556962	4480.0	6470.303797468355	11628	767854	51	3366	51.0	73.59493670886076	3366.0	4859.835443037975	telnet
11660	769966	32	2112	32.0	73.33333333333333	2112.0	4842.553459119496	11677	1025102	32	2794	32.0	73.44025157232704	2794.0	6447.182389937107	telnet
10883	955801	27	2396	27.0	72.0728476821192	2396.0	6329.807947019867	10869	717730	27	1782	27.0	71.98013245033113	1782.0	4753.17880794702	telnet
11677	1025102	32	2794	32.0	73.44025157232704	2794.0	6447.182389937107	11628	767854	51	3366	51.0	73.59493670886076	3366.0	4859.835443037975	telnet
11660	769966	32	2112	32.0	73.33333333333333	2112.0	4842.553459119496	11677	1025102	32	2794	32.0	73.44025157232704	2794.0	6447.182389937107	telnet
10883	955801	27	2396	27.0	72.0728476821192	2396.0	6329.807947019867	10869	717730	27	1782	27.0	71.98013245033113	1782.0	4753.17880794702	telnet
11677	1025102	32	2794	32.0	73.44025157232704	2794.0	6447.182389937107	11628	767854	51	3366	51.0	73.59493670886076	3366.0	4859.835443037975	telnet
11660	769966	32	2112	32.0	73.33333333333333	2112.0	4842.553459119496	11677	1025102	32	2794	32.0	73.44025157232704	2794.0	6447.182389937107	telnet
10972	963666	89	7865	89.0	72.1842105263158	7865.0	6339.9078947368425	10869	717730	27	1782	27.0	71.98013245033113	1782.0	4753.17880794702	telnet
11677	1025102	32	2794	32.0	73.44025157232704	2794.0	6447.182389937107	11628	767854	51	3366	51.0	73.59493670886076	3366.0	4859.835443037975	telnet
11660	769966	32	2112	32.0	73.33333333333333	2112.0	4842.553459119496	11677	1025102	32	2794	32.0	73.44025157232704	2794.0	6447.182389937107	telnet
10972	963666	89	7865	89.0	72.1842105263158	7865.0	6339.9078947368425	10958	723604	89	5874	89.0	72.09210526315789	5874.0	4760.5526315789475	telnet
11677	1025102	32	2794	32.0	73.44025157232704	2794.0	6447.182389937107	11660	769966	32	2112	32.0	73.33333333333333	2112.0	4842.553459119496	telnet
11660	769966	32	2112	32.0	73.33333333333333	2112.0	4842.553459119496	11677	1025102	32	2794	32.0	73.44025157232704	2794.0	6447.182389937107	telnet
10972	963666	89	7865	89.0	72.1842105263158	7865.0	6339.9078947368425	10958	723604	89	5874	89.0	72.09210526315789	5874.0	4760.5526315789475	telnet
11805	1036349	128	11247	128.0	73.78125	11247.0	6477.18125	11660	769966	32	2112	32.0	73.33333333333333	2112.0	4842.553459119496	telnet
11660	769966	32	2112	32.0	73.33333333333333	2112.0	4842.553459119496	11677	1025102	32	2794	32.0	73.44025157232704	2794.0	6447.182389937107	telnet
10972	963666	89	7865	89.0	72.1842105263158	7865.0	6339.9078947368425	10958	723604	89	5874	89.0	72.09210526315789	5874.0	4760.5526315789475	telnet
11805	1036349	128	11247	128.0	73.78125	11247.0	6477.18125	11660	769966	32	2112	32.0	73.33333333333333	2112.0	4842.553459119496	telnet
11660	769966	32	2112	32.0	73.33333333333333	2112.0	4842.553459119496	11677	1025102	32	2794	32.0	73.44025157232704	2794.0	6447.182389937107	telnet
11086	973744	114	10078	114.0	72.45751633986929	10078.0	6364.339869281046	10958	723604	89	5874	89.0	72.09210526315789	5874.0	4760.5526315789475	telnet
11805	1036349	128	11247	128.0	73.78125	11247.0	6477.18125	11660	769966	32	2112	32.0	73.33333333333333	2112.0	4842.553459119496	telnet
11660	769966	32	2112	32.0	73.33333333333333	2112.0	4842.553459119496	11677	1025102	32	2794	32.0	73.44025157232704	2794.0	6447.182389937107	telnet
11086	973744	114	10078	114.0	72.45751633986929	10078.0	6364.339869281046	11072	731128	114	7524	114.0	72.36601307189542	7524.0	4778.614379084967	telnet
11805	1036349	128	11247	128.0	73.78125	11247.0	6477.18125	11788	778414	128	8448	128.0	73.675	8448.0	4865.0875	telnet
11660	769966	32	2112	32.0	73.33333333333333	2112.0	4842.553459119496	11677	1025102	32	2794	32.0	73.44025157232704	2794.0	6447.182389937107	telnet
11086	973744	114	10078	114.0	72.45751633986929	10078.0	6364.339869281046	11072	731128	114	7524	114.0	72.36601307189542	7524.0	4778.614379084967	telnet
11805	1036349	128	11247	128.0	73.78125	11247.0	6477.18125	11788	778414	128	8448	128.0	73.675	8448.0	4865.0875	telnet
11788	778414	128	8448	128.0	73.675	8448.0	4865.0875	11677	1025102	32	2794	32.0	73.44025157232704	2794.0	6447.182389937107	telnet
11086	973744	114	10078	114.0	72.45751633986929	10078.0	6364.339869281046	11072	731128	114	7524	114.0	72.36601307189542	7524.0	4778.614379084967	telnet
11805	1036349	128	11247	128.0	73.78125	11247.0	6477.18125	11788	778414	128	8448	128.0	73.675	8448.0	4865.0875	telnet
11788	778414	128	8448	128.0	73.675	8448.0	4865.0875	11805	1036349	128	11247	128.0	73.78125	11247.0	6477.18125	telnet
11086	973744	114	10078	114.0	72.45751633986929	10078.0	6364.339869281046	11072	731128	114	7524	114.0	72.36601307189542	7524.0	4778.614379084967	telnet
11805	1036349	128	11247	128.0	73.78125	11247.0	6477.18125	11788	778414	128	8448	128.0	73.675	8448.0	4865.0875	telnet
11789	778480	1	66	1.0	73.22360248447205	66.0	4835.27950310559	11805	1036349	128	11247	128.0	73.78125	11247.0	6477.18125	telnet
11086	973744	114	10078	114.0	72.45751633986929	10078.0	6364.339869281046	11072	731128	114	7524	114.0	72.36601307189542	7524.0	4778.614379084967	telnet
11805	1036349	128	11247	128.0	73.78125	11247.0	6477.18125	11788	778414	128	8448	128.0	73.675	8448.0	4865.0875	telnet
11789	778480	1	66	1.0	73.22360248447205	66.0	4835.27950310559	11806	1036436	1	87	1.0	73.32919254658385	87.0	6437.490683229814	telnet
11086	973744	114	10078	114.0	72.45751633986929	10078.0	6364.339869281046	11072	731128	114	7524	114.0	72.36601307189542	7524.0	4778.614379084967	telnet
11806	1036436	1	87	1.0	73.32919254658385	87.0	6437.490683229814	11788	778414	128	8448	128.0	73.675	8448.0	4865.0875	telnet
11789	778480	1	66	1.0	73.22360248447205	66.0	4835.27950310559	11806	1036436	1	87	1.0	73.32919254658385	87.0	6437.490683229814	telnet
11086	973744	114	10078	114.0	72.45751633986929	10078.0	6364.339869281046	11072	731128	114	7524	114.0	72.36601307189542	7524.0	4778.614379084967	telnet
11806	1036436	1	87	1.0	73.32919254658385	87.0	6437.490683229814	11788	778414	128	8448	128.0	73.675	8448.0	4865.0875	telnet
11789	778480	1	66	1.0	73.22360248447205	66.0	4835.27950310559	11806	1036436	1	87	1.0	73.32919254658385	87.0	6437.490683229814	telnet
11219	985473	133	11729	133.0	72.85064935064935	11729.0	6399.175324675325	11072	731128	114	7524	114.0	72.36601307189542	7524.0	4778.614379084967	telnet
11806	1036436	1	87	1.0	73.32919254658385	87.0	6437.490683229814	11788	778414	128	8448	128.0	73.675	8448.0	4865.0875	telnet
11789	778480	1	66	1.0	73.22360248447205	66.0	4835.27950310559	11806	1036436	1	87	1.0	73.32919254658385	87.0	6437.490683229814	telnet
11219	985473	133	11729	133.0	72.85064935064935	11729.0	6399.175324675325	11205	739906	133	8778	133.0	72.75974025974025	8778.0	4804.584415584415	telnet
11806	1036436	1	87	1.0	73.32919254658385	87.0	6437.490683229814	11789	778480	1	66	1.0	73.22360248447205	66.0	4835.27950310559	telnet
11789	778480	1	66	1.0	73.22360248447205	66.0	4835.27950310559	11806	1036436	1	87	1.0	73.32919254658385	87.0	6437.490683229814	telnet
11219	985473	133	11729	133.0	72.85064935064935	11729.0	6399.175324675325	11205	739906	133	8778	133.0	72.75974025974025	8778.0	4804.584415584415	telnet
11806	1036436	1	87	1.0	73.32919254658385	87.0	6437.490683229814	11789	778480	1	66	1.0	73.22360248447205	66.0	4835.27950310559	telnet
11931	787852	142	9372	142.0	73.64814814814815	9372.0	4863.283950617284	11806	1036436	1	87	1.0	73.32919254658385	87.0	6437.490683229814	telnet
11219	985473	133	11729	133.0	72.85064935064935	11729.0	6399.175324675325	11205	739906	133	8778	133.0	72.75974025974025	8778.0	4804.584415584415	telnet
11806	1036436	1	87	1.0	73.32919254658385	87.0	6437.490683229814	11789	778480	1	66	1.0	73.22360248447205	66.0	4835.27950310559	telnet
11931	787852	142	9372	142.0	73.64814814814815	9372.0	4863.283950617284	11948	1048971	142	12535	142.0	73.75308641975309	12535.0	6475.12962962963	telnet
11219	985473	133	11729	133.0	72.85064935064935	11729.0	6399.175324675325	11205	739906	133	8778	133.0	72.75974025974025	8778.0	4804.584415584415	telnet
11948	1048971	142	12535	142.0	73.75308641975309	12535.0	6475.12962962963	11789	778480	1	66	1.0	73.22360248447205	66.0	4835.27950310559	telnet
11931	787852	142	9372	142.0	73.64814814814815	9372.0	4863.283950617284	11948	1048971	142	12535	142.0	73.75308641975309	12535.0	6475.12962962963	telnet
11219	985473	133	11729	133.0	72.85064935064935	11729.0	6399.175324675325	11205	739906	133	8778	133.0	72.75974025974025	8778.0	4804.584415584415	telnet
11948	1048971	142	12535	142.0	73.75308641975309	12535.0	6475.12962962963	11789	778480	1	66	1.0	73.22360248447205	66.0	4835.27950310559	telnet
11931	787852	142	9372	142.0	73.64814814814815	9372.0	4863.283950617284	11948	1048971	142	12535	142.0	73.75308641975309	12535.0	6475.12962962963	telnet
11314	993863	95	8390	95.0	72.99354838709678	8390.0	6412.01935483871	11205	739906	133	8778	133.0	72.75974025974025	8778.0	4804.584415584415	telnet
11948	1048971	142	12535	142.0	73.75308641975309	12535.0	6475.12962962963	11789	778480	1	66	1.0	73.22360248447205	66.0	4835.27950310559	telnet
11931	787852	142	9372	142.0	73.64814814814815	9372.0	4863.283950617284	11948	1048971	142	12535	142.0	73.75308641975309	12535.0	6475.12962962963	telnet
11314	993863	95	8390	95.0	72.99354838709678	8390.0	6412.01935483871	11300	746176	95	6270	95.0	72.90322580645162	6270.0	4814.038709677419	telnet
11948	1048971	142	12535	142.0	73.75308641975309	12535.0	6475.12962962963	11931	787852	142	9372	142.0	73.64814814814815	9372.0	4863.283950617284	telnet
11931	787852	142	9372	142.0	73.64814814814815	9372.0	4863.283950617284	11948	1048971	142	12535	142.0	73.75308641975309	12535.0	6475.12962962963	telnet
11314	993863	95	8390	95.0	72.99354838709678	8390.0	6412.01935483871	11300	746176	95	6270	95.0	72.90322580645162	6270.0	4814.038709677419	telnet
11948	1048971	142	12535	142.0	73.75308641975309	12535.0	6475.12962962963	11931	787852	142	9372	142.0	73.64814814814815	9372.0	4863.283950617284	telnet
12092	798478	161	10626	161.0	74.1840490797546	10626.0	4898.638036809816	11948	1048971	142	12535	142.0	73.75308641975309	12535.0	6475.12962962963	telnet
11314	993863	95	8390	95.0	72.99354838709678	8390.0	6412.01935483871	11300	746176	95	6270	95.0	72.90322580645162	6270.0	4814.038709677419	telnet
11948	1048971	142	12535	142.0	73.75308641975309	12535.0	6475.12962962963	11931	787852	142	9372	142.0	73.64814814814815	9372.0	4863.283950617284	telnet
12092	798478	161	10626	161.0	74.1840490797546	10626.0	4898.638036809816	12109	1063136	161	14165	161.0	74.28834355828221	14165.0	6522.306748466258	telnet
11314	993863	95	8390	95.0	72.99354838709678	8390.0	6412.01935483871	11300	746176	95	6270	95.0	72.90322580645162	6270.0	4814.038709677419	telnet
12109	1063136	161	14165	161.0	74.28834355828221	14165.0	6522.306748466258	11931	787852	142	9372	142.0	73.64814814814815	9372.0	4863.283950617284	telnet
12092	798478	161	10626	161.0	74.1840490797546	10626.0	4898.638036809816	12109	1063136	161	14165	161.0	74.28834355828221	14165.0	6522.306748466258	telnet
11314	993863	95	8390	95.0	72.99354838709678	8390.0	6412.01935483871	11300	746176	95	6270	95.0	72.90322580645162	6270.0	4814.038709677419	telnet
12109	1063136	161	14165	161.0	74.28834355828221	14165.0	6522.306748466258	11931	787852	142	9372	142.0	73.64814814814815	9372.0	4863.283950617284	telnet
12092	798478	161	10626	161.0	74.1840490797546	10626.0	4898.638036809816	12109	1063136	161	14165	161.0	74.28834355828221	14165.0	6522.306748466258	telnet
11432	1004275	118	10412	118.0	73.28205128205128	10412.0	6437.660256410257	11300	746176	95	6270	95.0	72.90322580645162	6270.0	4814.038709677419	telnet
12109	1063136	161	14165	161.0	74.28834355828221	14165.0	6522.306748466258	11931	787852	142	9372	142.0	73.64814814814815	9372.0	4863.283950617284	telnet
